"id","accommodates","antiguedad","host_response_rate","host_response_time","neighborhood_overview_flag","bathrooms","beds","price","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","property_type","room_type","minimum_nights","maximum_nights","whatcluster_k"
53901022,5,18980,1,1,1,2,3,303,0,3,1,1,"Centro",8,1,2,30,"1"
53652880,4,17617,1,1,1,1,2,186,1,1,1,1,"Centro",1,1,4,180,"1"
53653090,2,17274,1,1,0,1,1,147,1,73,1,1,"Centro",1,1,1,1125,"1"
53653684,6,17165,1,1,1,1,4,179,1,4,1,1,"Centro",1,1,3,365,"1"
53662021,2,18202,1,1,1,1,2,60,0,35,1,1,"Centro",1,1,2,365,"1"
53665990,2,17792,1,1,1,1,1,80,1,20,1,1,"Bailen-Miraflores",10,1,2,90,"1"
53902346,2,18980,1,1,1,1,1,101,0,3,1,1,"Centro",8,1,2,35,"1"
53915453,4,16098,1,1,0,1,2,156,0,20,1,1,"Centro",1,1,1,1125,"1"
53678854,6,16339,1,1,1,1,4,126,1,2,1,1,"Centro",1,1,4,40,"1"
53694540,3,15899,0.18,4,0,1,2,103,0,12,1,1,"Cruz De Humilladero",9,1,1,1125,"2"
53919372,4,16931,1,1,0,1,2,248,1,55,1,1,"Centro",1,1,1,1125,"1"
53928054,4,17916,1,1,1,1,2,157,0,14,1,1,"Centro",1,1,2,30,"1"
53710240,2,17792,1,1,1,1,1,69,1,20,1,1,"Bailen-Miraflores",7,1,2,60,"1"
54240622,2,16706,1,1,1,2,1,54,0,4,1,1,"Centro",2,2,1,60,"5"
54242669,4,16997,1,1,1,1,3,117,1,2,1,1,"Cruz De Humilladero",1,1,3,60,"1"
54255182,4,19003,0.9,1,1,1,2,124,0,2,1,1,"Centro",9,1,1,365,"1"
53930377,3,18101,0.99,1,1,1,2,234,1,112,1,1,"Centro",9,1,1,60,"1"
53939617,6,18001,1,1,1,1,3,87,0,5,1,1,"Centro",1,1,4,90,"1"
53944568,2,17051,0.99,1,0,1,1,86,0,63,1,1,"Centro",1,1,1,365,"1"
54269356,10,16295,1,1,0,2,5,369,1,7,1,1,"Este",16,1,1,1125,"3"
53944573,4,17051,0.99,1,0,1,3,77,0,63,1,1,"Carretera de Cadiz",6,1,2,365,"1"
53946070,5,17650,1,1,0,1.5,3,99,0,2,1,1,"Centro",1,1,2,1125,"1"
54271107,4,18986,1,1,0,1,2,125,0,3,1,1,"Centro",7,1,1,365,"4"
54299169,5,17977,1,1,1,2,4,149,0,1,1,1,"Centro",1,1,2,60,"1"
53948688,14,18809,1,1,0,5,10,582,0,894,1,0,"Churriana",8,1,1,1125,"3"
53952527,2,16302,1,1,1,1.5,1,100,1,3,1,1,"Centro",1,1,5,365,"1"
53963553,2,17792,1,1,1,1,1,71,1,20,1,1,"Bailen-Miraflores",1,1,2,365,"1"
53978020,2,17580,1,1,0,1,1,93,0,7,1,1,"Centro",6,1,1,31,"1"
53979278,4,18515,1,1,0,1,3,905,1,4,1,1,"Centro",1,1,2,365,"1"
54300252,4,18796,1,1,1,1,6,125,1,2,1,1,"Centro",1,1,3,30,"1"
54302762,4,16461,1,1,1,1.5,3,276,1,4,1,1,"Centro",1,1,2,120,"1"
54303347,5,16426,0.9,1,0,2,3,98,0,22,1,1,"Centro",1,1,1,1125,"1"
53987788,4,18986,1,1,0,1,2,104,0,3,1,1,"Centro",7,1,1,365,"4"
53995333,2,15578,1,1,0,1,1,106,0,90,1,1,"Centro",9,1,1,365,"1"
54303884,4,17249,1,1,1,1,2,199,0,2,1,1,"Centro",9,1,28,90,"1"
54029374,2,18732,0.96,1,1,1,1,78,0,89,1,1,"Palma-Palmilla",1,1,1,1125,"1"
54034176,4,15487,1,1,1,1,1,208,0,75,1,1,"Centro",1,1,1,1125,"1"
54034177,6,15487,1,1,1,2,2,219,0,75,1,1,"Centro",1,1,1,1125,"1"
54312894,2,17584,1,1,1,1,1,74,0,2,1,1,"Centro",7,1,4,365,"1"
54034179,6,15487,1,1,1,2,2,217,0,75,1,1,"Centro",1,1,1,1125,"1"
54048945,4,17205,1,1,0,1,2,68,0,112,1,1,"Centro",1,1,1,365,"1"
54050346,3,18990,1,1,1,1.5,2,125,0,1,1,1,"Teatinos-Universidad",7,1,3,365,"1"
54314409,1,19007,1,1,0,1,1,40,0,1,1,1,"Centro",2,2,1,1125,"5"
54336267,4,15807,0.98,1,1,1,2,124,0,96,1,1,"Centro",1,1,1,1125,"1"
54336299,4,15807,0.98,1,1,1,2,104,0,96,1,1,"Centro",1,1,1,1125,"1"
54057855,5,17563,1,1,1,1.5,4,129,1,1,1,1,"Este",10,1,4,90,"1"
54336314,4,15807,0.98,1,1,1,2,94,0,96,1,1,"Centro",1,1,1,1125,"1"
54336325,4,15807,0.98,1,1,1,2,109,0,96,1,1,"Centro",1,1,1,1125,"1"
54336339,4,15807,0.98,1,1,1,2,83,0,96,1,1,"Centro",1,1,1,1125,"1"
54336352,4,15807,0.98,1,1,1,2,114,0,96,1,1,"Centro",1,1,1,1125,"1"
54378387,2,15578,1,1,1,1,1,98,0,90,1,1,"Centro",9,1,1,365,"1"
54378550,2,15578,1,1,0,1,1,97,0,90,1,1,"Centro",9,1,1,365,"1"
54400089,2,16930,1,1,0,1,2,66,1,1,1,1,"Puerto de la Torre",12,1,2,365,"1"
54087971,16,18281,0.96,1,0,2,13,271,0,62,1,1,"Centro",1,1,1,365,"3"
54092165,2,18993,1,1,1,2,1,32,0,7,1,1,"Carretera de Cadiz",41,2,1,365,"5"
54401877,2,16353,1,1,0,1,1,64,1,37,1,1,"Centro",7,1,2,15,"1"
54092218,3,15529,1,1,0,1,2,68,0,2,1,1,"Centro",1,1,1,365,"1"
54115553,4,17916,1,1,0,1,2,157,0,14,1,1,"Centro",1,1,2,30,"1"
509829431618194624,6,16867,0.98,1,1,2,5,99,0,74,1,1,"Centro",1,1,1,1125,"1"
54117669,2,17317,1,2,1,1,2,71,1,1,1,1,"Carretera de Cadiz",7,1,1,1125,"1"
519346249563991168,2,16041,1,1,1,1,1,78,0,8,1,1,"Centro",1,1,3,1125,"1"
522921799295249408,2,18977,1,1,1,1.5,1,46,1,1,1,1,"Cruz De Humilladero",2,2,2,7,"5"
54136893,6,17434,1,1,0,2,4,221,0,81,1,1,"Centro",1,1,1,1125,"1"
535931403264788736,4,19001,1,1,1,1,2,82,1,3,1,1,"Centro",7,1,3,360,"4"
542892580931054272,5,18751,0.98,1,1,2,4,195,0,45,1,1,"Centro",1,1,2,31,"4"
54164153,6,16041,1,1,1,2,3,250,0,4,1,1,"Cruz De Humilladero",1,1,2,365,"1"
54213085,1,19000,1,1,0,1,1,42,1,2,1,1,"Carretera de Cadiz",31,2,1,1125,"5"
543470956835110400,5,19011,1,1,1,1,4,96,1,2,1,1,"Carretera de Cadiz",7,1,3,14,"4"
543550892651878208,8,17445,0.88,2,0,2,5,150,0,24,1,1,"Este",1,1,1,1125,"3"
543672272691457408,4,17100,1,1,1,1,2,79,0,42,1,1,"Centro",1,1,1,365,"4"
543953139400768192,12,15948,0.97,1,0,2,8,241,0,69,1,1,"Centro",1,1,1,365,"3"
54235228,2,17916,1,1,1,1,1,133,0,14,1,1,"Centro",1,1,2,30,"1"
54235752,4,17916,1,1,1,1,2,167,0,14,1,1,"Centro",1,1,2,30,"1"
54237174,2,16821,1,1,0,1,1,59,0,11,1,1,"Centro",1,1,2,365,"1"
544595487971961024,2,19013,1,2,0,1.5,2,120,0,3,1,1,"Centro",1,1,3,15,"4"
544814142134376000,5,18879,0.98,1,0,2,4,54,0,35,1,1,"Centro",2,2,1,365,"5"
544879135951601600,6,15487,1,1,1,2,3,251,0,75,1,1,"Centro",1,1,1,1125,"1"
544879148237956160,6,15487,1,1,1,2,3,244,0,75,1,1,"Centro",1,1,1,1125,"1"
552564253940125888,4,18848,1,1,0,1,2,109,0,10,1,1,"Centro",1,1,1,365,"4"
544879158076848896,6,15487,1,1,1,2,3,251,0,75,1,1,"Centro",1,1,1,1125,"1"
544910230366994496,4,15948,0.97,1,0,1,2,70,0,69,1,1,"Centro",1,1,1,365,"4"
546158908769748032,2,18101,0.99,1,1,1,1,100,1,112,1,1,"Centro",9,1,1,60,"4"
552570186078653248,2,16252,0.92,1,0,1,2,280,0,133,1,1,"Centro",1,1,1,1125,"1"
546195248392318464,10,18001,1,1,1,2,5,253,0,5,1,1,"Centro",10,1,4,365,"3"
552570330837974784,3,16252,0.92,1,0,1,2,99,0,133,1,1,"Centro",1,1,1,1125,"1"
552570574098590400,3,16252,0.92,1,0,1,2,285,0,133,1,1,"Centro",1,1,1,1125,"1"
552570839033043200,3,16252,0.92,1,0,1,2,285,0,133,1,1,"Centro",1,1,1,1125,"1"
552592280508712704,4,15948,0.97,1,0,1,2,99,0,69,1,1,"Centro",1,1,1,365,"4"
552602389781969536,5,15948,0.97,1,0,1,3,137,0,69,1,1,"Centro",1,1,1,365,"4"
552603796037421376,3,16252,0.92,1,0,1,2,274,0,133,1,1,"Centro",1,1,1,1125,"1"
552604338287764096,3,16252,0.92,1,0,1,2,293,0,133,1,1,"Centro",1,1,1,1125,"1"
548037675854523520,6,18989,1,1,0,1,3,153,0,439,1,1,"Centro",1,1,1,1125,"4"
552604663741035072,3,16252,0.92,1,0,1,2,284,0,133,1,1,"Centro",1,1,1,1125,"1"
548443003332597504,2,16716,0.99,1,1,1,1,109,0,45,1,1,"Centro",1,1,3,365,"1"
552669793475398464,4,15948,0.97,1,0,1,2,106,0,69,1,1,"Centro",1,1,1,365,"4"
552671616283819968,4,15948,0.97,1,0,1,2,92,0,69,1,1,"Centro",1,1,1,365,"4"
548657370784285440,1,16548,1,1,1,3,8,30,0,11,1,1,"Centro",2,2,4,365,"5"
552675636516111488,4,15948,0.97,1,0,1,2,90,0,69,1,1,"Centro",1,1,1,365,"4"
552839619485973760,2,16428,1,1,0,1,1,65,1,1,1,1,"Bailen-Miraflores",1,1,28,90,"4"
548953014162264320,2,18986,1,1,0,1,1,125,0,3,1,1,"Centro",7,1,1,365,"4"
548968270406309760,4,17916,1,1,1,1,2,167,0,14,1,1,"Centro",1,1,2,30,"4"
549046353549758592,4,15807,0.98,1,0,2,3,153,0,96,1,1,"Carretera de Cadiz",1,1,1,1125,"1"
553466099122969216,3,19025,1,1,1,1,2,90,1,1,1,1,"Centro",1,1,3,365,"4"
553589622975873472,4,17205,1,1,0,1,2,64,0,112,1,1,"Centro",1,1,1,365,"4"
549249549117191040,5,17340,0.96,1,0,1,3,90,0,19,1,1,"Centro",7,1,1,365,"4"
553667779887284352,3,18638,1,1,1,1,2,189,0,4,1,1,"Centro",9,1,1,1124,"4"
549330082627536640,4,18625,0.99,1,0,1,2,83,1,60,1,1,"Centro",1,1,2,365,"4"
549681647940607808,4,18281,0.96,1,0,2,4,57,0,62,1,1,"Centro",2,2,1,365,"5"
549965972558804736,5,17340,0.96,1,0,1,3,129,0,19,1,1,"Centro",7,1,2,90,"4"
549970886536626688,7,17340,0.96,1,0,1,5,124,0,19,1,1,"Centro",7,1,1,365,"4"
551499520128285696,4,17180,1,2,1,1,3,133,1,5,1,1,"Centro",1,1,2,48,"4"
554073990916465216,4,17434,1,1,0,1,2,139,0,81,1,1,"Centro",1,1,1,1125,"4"
554081845030396032,6,17052,1,1,1,2,4,393,0,88,1,1,"Carretera de Cadiz",23,1,1,1125,"1"
551942747953724608,6,19023,1,2,1,4.5,6,1305,0,1,0,1,"Este",16,1,5,60,"3"
552143406842242112,8,17340,0.96,1,0,2,5,121,0,19,1,1,"Centro",7,1,1,365,"3"
552149064423819328,7,17340,0.96,1,0,2,4,136,0,19,1,1,"Centro",7,1,1,365,"4"
552181247336676608,2,16971,1,1,0,1,1,50,0,7,1,1,"Centro",2,2,2,365,"5"
552216382895087296,6,18113,1,1,0,2,4,285,1,3,1,1,"Carretera de Cadiz",1,1,4,28,"4"
552538656084909824,6,15439,1,1,0,2,3,164,1,34,1,1,"Centro",1,1,1,365,"1"
552539089224934848,6,15439,1,1,0,2,3,166,1,34,1,1,"Centro",1,1,1,365,"1"
554258103657633600,3,17064,1,1,1,2,2,59,1,2,1,1,"Este",36,1,4,365,"5"
562414550082298816,3,18360,1,1,0,1,2,126,0,3,1,1,"Centro",23,1,1,1125,"4"
554322047420150464,4,15948,0.97,1,0,1,4,102,0,69,1,1,"Centro",1,1,1,365,"4"
562787026196755008,4,17707,1,1,1,1,2,82,0,12,1,1,"Centro",1,1,2,91,"4"
562829389563188736,3,17026,1,1,0,1,1,121,0,53,1,1,"Centro",1,1,2,365,"4"
562920764951978624,9,18795,1,1,1,2,5,215,1,15,1,1,"Centro",1,1,3,1125,"3"
563431397385870592,4,18751,0.98,1,1,1,2,105,0,45,1,1,"Cruz De Humilladero",6,1,2,31,"4"
554702515546915392,4,18827,1,1,0,1.5,2,107,0,2,1,1,"Centro",1,1,1,1125,"4"
554811461113113664,2,18955,1,1,0,2,2,56,0,29,1,1,"Centro",14,2,1,365,"5"
554819078983625088,2,18955,1,1,0,2,2,56,0,29,1,1,"Centro",14,2,1,365,"5"
554824719001801856,2,18955,1,1,0,2,1,56,0,29,1,1,"Centro",14,2,1,365,"5"
563480999165558400,4,15570,1,1,0,1,2,137,0,52,1,1,"Centro",1,1,1,1125,"1"
563630132654258496,5,17707,1,1,0,1.5,4,173,0,3,1,1,"Cruz De Humilladero",1,1,7,365,"4"
563767685224744384,13,18281,0.96,1,0,2,10,273,0,62,1,1,"Centro",1,1,1,365,"3"
563778133160713856,13,18879,0.98,1,0,2,10,273,0,35,1,1,"Centro",1,1,1,365,"3"
5.56889633464e+17,6,15439,1,1,0,1,4,73,1,34,1,1,"Centro",1,1,1,365,"1"
557130012151208384,4,19030,1,1,1,1,2,150,1,1,1,1,"Centro",7,1,2,30,"4"
563802682841173376,4,18281,0.96,1,0,2,4,52,0,62,1,1,"Centro",2,2,1,365,"5"
563807677482654016,4,18879,0.98,1,0,2,4,51,0,35,1,1,"Centro",2,2,1,365,"5"
557707432063453632,2,17707,1,1,1,1,2,83,0,12,1,1,"Centro",1,1,2,91,"4"
563810580443561664,3,18879,0.98,1,0,2,2,54,0,35,1,1,"Centro",2,2,1,365,"5"
557738555569489088,5,18170,1,1,1,2.5,4,176,0,1,1,1,"Churriana",10,1,7,65,"4"
564173261299046016,2,17847,0.95,1,0,1,1,57,0,53,1,1,"Este",1,1,1,1125,"4"
564188497652844416,6,18848,1,1,0,1,2,115,0,10,1,1,"Centro",1,1,3,365,"4"
557891819263918272,6,18968,1,1,0,1,3,122,0,2,1,1,"Centro",1,1,1,120,"4"
564221324460649152,4,19040,1,1,1,1,2,119,1,1,1,1,"Centro",1,1,3,1125,"4"
558360257133510016,4,18732,0.96,1,1,1,2,95,0,89,1,1,"Palma-Palmilla",1,1,1,1125,"4"
558362148370940416,4,18243,0.99,1,0,1,2,131,0,91,1,1,"Centro",1,1,1,365,"4"
558589187126241344,4,19032,1,1,0,1,3,100,0,2,1,1,"Centro",1,1,1,1125,"4"
564382283008320576,5,16252,0.92,1,0,2,3,99,0,133,1,1,"Centro",1,1,1,1125,"1"
558589198383691520,4,19032,1,1,0,1,3,100,0,2,1,1,"Centro",1,1,1,1125,"4"
558629755311057856,5,16941,1,2,0,2,3,130,1,1,1,1,"Este",1,1,2,365,"4"
565005834273896640,4,19040,1,1,0,1,1,112,1,1,1,1,"Centro",1,1,3,365,"4"
558658459734932032,9,18786,1,1,0,2.5,7,214,1,2,1,1,"Cruz De Humilladero",1,1,4,100,"3"
558680765789378368,2,17872,1,1,0,1,2,115,1,7,1,1,"Centro",1,1,2,365,"4"
558692237104489216,4,17690,1,2,1,1,1,41,0,6,1,1,"Ciudad Jardin",1,1,2,60,"4"
559192516833150656,5,15570,1,1,0,1.5,3,132,0,52,1,1,"Este",1,1,1,1125,"1"
559259582401538880,1,19033,1,2,1,1,1,25,1,3,1,1,"Cruz De Humilladero",2,2,5,15,"5"
565118894358970752,6,17499,1,1,0,1.5,3,124,0,4,1,1,"Centro",7,1,1,365,"4"
565143110536852480,6,15487,1,1,1,2,3,226,0,75,1,1,"Centro",1,1,1,1125,"1"
565143120397246592,6,15487,1,1,1,2,3,243,0,75,1,1,"Centro",1,1,1,1125,"1"
565143131645042112,6,15487,1,1,1,2,3,265,0,75,1,1,"Centro",1,1,1,1125,"1"
565143142357914560,6,15487,1,1,1,2,3,275,0,75,1,1,"Centro",1,1,1,1125,"1"
567090798416334272,4,18414,1,2,0,1,3,150,0,1,0,1,"Centro",1,1,3,50,"4"
567197654674517504,6,15487,1,1,1,2,3,238,0,75,1,1,"Centro",1,1,1,1125,"1"
567197665567741312,6,15487,1,1,1,2,3,234,0,75,1,1,"Centro",1,1,1,1125,"1"
567197678880468544,6,15487,1,1,1,2,3,234,0,75,1,1,"Centro",1,1,1,1125,"1"
559543031148110592,2,18295,1,1,1,1,2,44,1,1,1,1,"Centro",31,2,2,15,"5"
567197690052524416,6,15487,1,1,1,2,3,228,0,75,1,1,"Centro",1,1,1,1125,"1"
567231463123509888,16,18281,0.96,1,0,2,15,497,0,62,1,1,"Centro",1,1,1,365,"3"
567283393582781120,3,16252,0.92,1,0,1,2,64,0,133,1,1,"Centro",1,1,1,1125,"1"
567300955907328576,4,16252,0.92,1,0,1,2,160,0,133,1,1,"Centro",25,2,1,365,"5"
567302024805671552,4,16252,0.92,1,0,1,2,342,0,133,1,1,"Centro",1,1,1,1125,"1"
567303575361055872,4,16252,0.92,1,0,1,2,345,0,133,1,1,"Centro",1,1,1,1125,"1"
567309407080601728,4,16252,0.92,1,0,1,2,354,0,133,1,1,"Centro",1,1,1,1125,"1"
567310396728774080,3,16252,0.92,1,0,1,2,66,0,133,1,1,"Centro",1,1,1,1125,"1"
567312848830463040,2,16252,0.92,1,0,1,1,68,0,133,1,1,"Centro",1,1,1,365,"4"
559791127165460224,4,16975,1,1,0,0,2,290,0,40,1,1,"Centro",1,1,1,365,"4"
560756583768147584,1,16566,0.9,2,0,1,1,24,0,2,1,1,"Teatinos-Universidad",2,2,26,365,"5"
561517862952757504,7,16924,0.4,4,1,2.5,4,233,0,1,1,1,"Centro",9,1,3,365,"2"
561725040822191808,6,19036,1,1,1,1,5,121,0,1,0,1,"Carretera de Cadiz",1,1,3,90,"4"
567887281630457728,4,17051,1,1,0,1,2,85,1,1,1,1,"Centro",1,1,2,365,"4"
561956179319914688,2,17707,1,1,0,1,1,82,0,12,1,1,"Centro",1,1,2,91,"4"
562062699827067200,6,15487,1,1,1,2,3,237,0,75,1,1,"Centro",1,1,1,1125,"1"
562062713118364672,6,15487,1,1,1,2,3,248,0,75,1,1,"Centro",1,1,1,1125,"1"
562062722551862912,6,15487,1,1,1,2,3,225,0,75,1,1,"Centro",1,1,1,1125,"1"
569154508107596032,5,19047,1,1,0,1.5,4,81,1,1,1,1,"Centro",23,1,2,1125,"4"
562062732662496896,6,15487,1,1,1,2,3,216,0,75,1,1,"Centro",1,1,1,1125,"1"
562078611566070912,2,17707,1,1,1,1,2,76,0,12,1,1,"Centro",1,1,2,91,"4"
569237001005836032,4,16240,1,1,0,1,2,110,0,3,1,1,"Centro",1,1,1,365,"4"
569349787354570688,4,18243,0.99,1,0,1,2,161,0,91,1,1,"Centro",1,1,1,365,"4"
562116243551819712,2,17707,1,1,1,1,1,82,0,12,1,1,"Centro",1,1,2,91,"4"
562119252870340800,4,16528,1,1,0,1,3,65,1,18,1,1,"Cruz De Humilladero",1,1,1,1125,"1"
562216627869294336,4,16289,1,1,1,1,2,117,1,5,1,1,"Centro",1,1,4,1125,"1"
569412504875275520,4,17026,1,1,0,1,1,5761,0,53,1,1,"Centro",1,1,2,365,"4"
562294806133794112,5,18134,1,1,1,1,3,102,1,47,1,1,"Carretera de Cadiz",1,1,1,365,"4"
562379866429671616,6,18795,1,1,1,2,4,300,1,15,1,1,"Centro",1,1,3,365,"4"
574442353302322112,7,15578,1,1,1,2.5,5,273,0,90,1,1,"Centro",9,1,1,365,"3"
569503064479937280,2,19025,1,1,0,1,1,133,0,4,1,1,"Centro",1,1,3,90,"4"
574559679164974656,4,18307,0.82,1,0,1,1,116,0,34,1,1,"Centro",1,1,1,365,"4"
574569667753530496,6,16931,1,1,0,2,5,197,1,55,1,1,"Centro",1,1,1,1125,"1"
569604490126145664,6,15431,1,1,1,2,4,91,1,2,1,1,"Centro",7,1,2,365,"1"
574640237309927744,2,19054,1,1,0,1,2,73,1,2,1,1,"Centro",7,1,3,90,"4"
574645617240851264,2,16353,1,1,0,1,2,61,1,37,1,1,"Cruz De Humilladero",1,1,2,15,"4"
570087235481682560,3,18002,1,1,0,1,2,89,1,7,1,1,"Centro",1,1,3,60,"4"
574649101626526528,2,16353,1,1,0,1,1,75,1,37,1,1,"Cruz De Humilladero",1,1,2,15,"4"
570685254770685632,1,19033,1,2,1,1,1,24,1,3,1,1,"Cruz De Humilladero",2,2,4,28,"5"
572239842123575808,4,18625,0.99,1,0,1,1,68,1,60,1,1,"Centro",1,1,2,365,"4"
574650647050932992,4,16353,1,1,1,1,2,76,1,37,1,1,"Centro",7,1,2,15,"1"
572253704901622400,2,16816,0.8,2,1,1,2,98,0,1,1,1,"Centro",1,1,6,90,"4"
574653079846888896,2,16353,1,1,1,1,1,69,1,37,1,1,"Centro",1,1,2,15,"1"
574657907578099584,2,16353,1,1,0,1,1,72,1,37,1,1,"Centro",1,1,2,15,"4"
575337837519186752,4,17037,1,1,0,1,2,102,0,4,1,1,"Centro",1,1,2,365,"4"
572387047122308736,2,16931,1,1,0,1,1,78,1,55,1,1,"Centro",1,1,1,1125,"1"
572793069084660544,4,17026,1,1,0,1,1,70,0,53,1,1,"Centro",1,1,1,365,"4"
576658091225693824,2,17448,1,1,0,1,1,78,1,7,1,1,"Ciudad Jardin",6,1,2,30,"4"
576892800636715008,3,16219,1,1,1,1,2,52,0,3,1,1,"Este",1,1,6,90,"1"
572960541577292672,2,19052,0.67,1,0,1.5,1,48,0,3,1,1,"Carretera de Cadiz",14,2,2,365,"5"
572992987583228736,4,17274,1,1,0,0,2,180,0,46,1,1,"Centro",1,1,1,365,"4"
577208873048360832,6,18625,0.99,1,0,1,4,120,1,60,1,1,"Carretera de Cadiz",1,1,2,1125,"4"
573067897066611200,4,16764,1,1,0,1,1,202,0,34,1,1,"Centro",1,1,2,365,"4"
577236891483886464,2,16947,1,1,1,1,1,74,1,1,1,1,"Centro",1,1,2,360,"1"
577278358104535168,6,17431,1,1,1,2.5,3,213,1,1,1,1,"Cruz De Humilladero",1,1,2,1125,"1"
573564382101233408,4,19053,1,1,1,2,2,175,1,1,1,1,"Centro",1,1,3,365,"4"
577346286306232704,2,17061,1,1,0,1.5,1,22,0,1,1,1,"Carretera de Cadiz",2,2,1,365,"5"
573584417763601344,4,17205,1,1,0,1,3,171,0,112,1,1,"Carretera de Cadiz",1,1,1,365,"4"
573588492827158400,8,17205,1,1,0,2,6,179,0,112,1,1,"Carretera de Cadiz",1,1,1,365,"3"
573728685135167424,2,17434,1,1,0,1,1,63,0,81,1,1,"Centro",1,1,1,365,"4"
577985429191780352,5,17948,1,1,0,1.5,3,125,0,55,1,1,"Centro",1,1,4,60,"4"
578165516177853440,2,18848,1,1,0,1,1,99,0,10,1,1,"Centro",1,1,3,365,"4"
578194558203720448,8,17948,1,1,0,2,7,168,0,55,1,1,"Centro",1,1,4,60,"3"
573740983992372480,2,19042,1,3,0,1,4,105,1,1,1,1,"Centro",7,1,5,30,"4"
573781203733075136,3,18412,1,1,1,1,2,85,0,2,1,1,"Centro",1,1,1,7,"4"
586614900732709376,1,15892,1,1,0,1.5,1,50,1,2,0,1,"Centro",33,2,2,365,"5"
578335617070534528,4,16357,1,1,0,1,2,78,1,21,1,1,"Centro",1,1,3,365,"4"
578582215272531072,4,18946,1,1,0,1,3,102,0,527,1,1,"Centro",1,1,1,1125,"4"
579007880342236672,4,16454,1,1,1,1,2,116,1,3,1,1,"Centro",1,1,2,365,"1"
586628499328525952,4,18197,1,2,1,2,3,84,0,14,1,1,"Centro",1,1,6,365,"4"
579094271547634944,4,16952,1,1,1,1.5,2,94,0,2,1,1,"Carretera de Cadiz",6,1,2,30,"4"
586859222780110464,1,19033,1,2,1,1,1,24,1,3,1,1,"Cruz De Humilladero",2,2,4,28,"5"
579390716087898752,6,17948,1,1,1,1,4,121,0,55,1,1,"Centro",1,1,4,60,"4"
579484204761152640,6,17205,1,1,0,1,4,72,0,112,1,1,"Bailen-Miraflores",1,1,1,365,"4"
586980737057011968,6,19071,1,1,0,2,4,147,1,3,1,1,"Centro",7,1,3,365,"4"
587278934026918016,3,16357,1,1,0,1,2,66,1,21,1,1,"Teatinos-Universidad",1,1,3,365,"4"
579556109687702656,2,17737,1,1,0,1,1,54,1,2,1,1,"Campanillas",40,2,1,365,"5"
587491165173571456,4,16190,1,1,1,1,2,86,0,3,1,1,"Centro",1,1,4,365,"1"
579573978843500416,16,18879,0.98,1,0,11,50,1285,0,35,1,1,"Centro",1,1,1,365,"3"
587505548438918784,2,16923,1,1,1,1,1,50,1,3,1,1,"Centro",2,2,1,90,"5"
580102120331939968,16,18281,0.96,1,0,11,50,785,0,62,1,1,"Centro",1,1,1,365,"3"
580377070860026496,4,16254,1,1,0,1,4,116,1,12,1,1,"Centro",1,1,7,365,"1"
580445663623083904,8,17937,1,1,1,2,5,182,0,4,1,1,"Centro",1,1,3,28,"3"
580461229876063872,2,16971,1,1,1,1,2,56,1,1,1,1,"Campanillas",7,1,1,365,"4"
587563698143138944,4,16224,1,2,0,1.5,5,75,1,1,1,1,"Este",7,1,7,56,"4"
580483426996459776,4,17653,1,1,1,1,2,83,1,1,1,1,"Centro",6,1,3,365,"4"
587682067569995520,2,16171,0.9,1,0,1,1,56,0,5,1,1,"Centro",1,1,2,365,"4"
587691228824899712,2,16171,0.9,1,0,1,1,54,0,5,1,1,"Centro",1,1,2,365,"4"
581564516405409024,4,17032,0.95,1,1,1,3,94,1,7,1,1,"Centro",7,1,4,365,"1"
581660990406003712,4,16426,0.9,1,0,2,3,98,0,22,1,1,"Centro",1,1,1,1125,"1"
581803493276402304,5,16821,1,1,0,1,4,127,0,11,1,1,"Centro",1,1,2,365,"4"
587696728152599552,2,16171,0.9,1,0,1,1,65,0,5,1,1,"Centro",1,1,1,365,"4"
588065232721733504,10,17274,1,1,0,3,6,636,0,46,1,1,"Este",1,1,1,365,"3"
581844900252743040,8,17913,1,1,1,2,4,127,1,5,1,1,"Centro",1,1,2,365,"4"
588126377604454400,2,18732,0.96,1,1,1,1,78,0,89,1,1,"Centro",1,1,1,1125,"4"
582615879312827008,2,18993,1,1,1,2,1,33,0,7,1,1,"Carretera de Cadiz",26,2,1,365,"5"
582631250446713088,2,18993,1,1,1,2,1,31,0,7,1,1,"Carretera de Cadiz",2,2,1,365,"5"
582633138933188352,2,18993,1,1,1,2,1,30,0,7,1,1,"Carretera de Cadiz",2,2,1,365,"5"
582634326971819776,2,18993,1,1,1,2,1,33,0,7,1,1,"Carretera de Cadiz",2,2,1,365,"5"
583013828912046720,6,19065,1,1,0,2,4,222,1,3,0,1,"Este",7,1,2,365,"4"
588164313512840320,5,19073,1,1,1,4,4,69,1,1,1,1,"Centro",1,1,1,1125,"3"
583054054995397888,12,19065,1,1,0,5,7,514,1,3,0,1,"Este",8,1,2,365,"3"
588451998392309376,6,16599,1,1,1,2,4,184,1,1,1,1,"Centro",1,1,5,1125,"1"
583076682350230016,4,17113,1,1,1,1,2,76,0,11,1,1,"Cruz De Humilladero",1,1,1,365,"4"
583100221434051584,2,19066,1,1,1,1,1,42,0,10,1,1,"Centro",1,1,5,21,"4"
588794428967224576,2,17274,1,1,0,1,1,110,0,46,1,1,"Centro",1,1,1,365,"4"
